                    *********************************************************************************
                    *  Z= 62 A=148: Positive-Parity Spin-dependent Level Density [MeV-1] for SM148  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   7.00  0.719  4.00E+05 6.24E+05 5.46E+06 4.83E+04 9.04E+04 1.07E+05 1.08E+05 9.20E+04 7.00E+04 4.91E+04 2.97E+04 1.63E+04 7.98E+03 3.34E+03 1.27E+03 4.11E+02 1.37E+02 3.34E+01 5.69E+00 5.30E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.744  9.04E+05 1.39E+06 1.24E+07 1.03E+05 1.95E+05 2.32E+05 2.39E+05 2.05E+05 1.60E+05 1.14E+05 7.09E+04 4.00E+04 2.03E+04 9.05E+03 3.55E+03 1.23E+03 4.05E+02 1.14E+02 2.78E+01 4.99E+00 3.53E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.769  2.03E+06 3.10E+06 2.82E+07 2.21E+05 4.20E+05 5.03E+05 5.26E+05 4.57E+05 3.61E+05 2.61E+05 1.66E+05 9.66E+04 5.04E+04 2.36E+04 9.79E+03 3.60E+03 1.22E+03 3.60E+02 1.08E+02 2.05E+01 6.08E+00 1.77E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.792  4.51E+06 6.82E+06 6.32E+07 4.70E+05 8.94E+05 1.08E+06 1.14E+06 1.00E+06 8.09E+05 5.91E+05 3.86E+05 2.29E+05 1.24E+05 5.97E+04 2.62E+04 1.02E+04 3.70E+03 1.16E+03 3.75E+02 9.34E+01 2.54E+01 4.83E+00 5.38E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.815  9.94E+06 1.49E+07 1.40E+08 9.90E+05 1.90E+06 2.30E+06 2.45E+06 2.18E+06 1.78E+06 1.32E+06 8.81E+05 5.33E+05 2.96E+05 1.49E+05 6.78E+04 2.82E+04 1.07E+04 3.67E+03 1.20E+03 3.50E+02 9.90E+01 2.49E+01 6.27E+00 5.38E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.837  2.17E+07 3.22E+07 3.09E+08 2.07E+06 3.98E+06 4.87E+06 5.22E+06 4.68E+06 3.88E+06 2.92E+06 1.98E+06 1.23E+06 6.98E+05 3.62E+05 1.72E+05 7.48E+04 3.04E+04 1.10E+04 3.91E+03 1.20E+03 3.79E+02 1.07E+02 3.42E+01 6.44E+00 5.38E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.859  4.70E+07 6.91E+07 6.73E+08 4.32E+06 8.33E+06 1.02E+07 1.10E+07 9.98E+06 8.37E+06 6.39E+06 4.41E+06 2.78E+06 1.63E+06 8.66E+05 4.26E+05 1.93E+05 8.23E+04 3.22E+04 1.20E+04 4.09E+03 1.27E+03 3.99E+02 1.32E+02 3.78E+01 6.63E+00 1.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.901  2.37E+08 3.12E+08 3.12E+09 1.85E+07 3.58E+07 4.43E+07 4.84E+07 4.44E+07 3.80E+07 2.97E+07 2.11E+07 1.37E+07 8.38E+06 4.71E+06 2.46E+06 1.20E+06 5.57E+05 2.41E+05 1.02E+05 3.95E+04 1.41E+04 4.91E+03 1.70E+03 5.42E+02 1.71E+02 5.07E+01 1.25E+01 2.15E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.941  1.08E+09 1.37E+09 1.41E+10 7.73E+07 1.50E+08 1.87E+08 2.07E+08 1.92E+08 1.67E+08 1.33E+08 9.67E+07 6.50E+07 4.11E+07 2.42E+07 1.33E+07 6.91E+06 3.43E+06 1.61E+06 7.42E+05 3.19E+05 1.26E+05 4.99E+04 1.94E+04 6.78E+03 2.26E+03 7.26E+02 2.37E+02 7.16E+01 1.58E+01 4.30E+00 5.38E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.980  4.69E+09 5.85E+09 6.18E+10 3.17E+08 6.17E+08 7.75E+08 8.62E+08 8.09E+08 7.14E+08 5.79E+08 4.30E+08 2.96E+08 1.93E+08 1.18E+08 6.78E+07 3.70E+07 1.94E+07 9.76E+06 4.83E+06 2.25E+06 9.66E+05 4.20E+05 1.79E+05 7.06E+04 2.61E+04 9.15E+03 3.20E+03 1.02E+03 3.34E+02 9.81E+01 2.70E+01 6.45E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.017  1.99E+10 2.45E+10 2.65E+11 1.28E+09 2.49E+09 3.14E+09 3.52E+09 3.33E+09 2.98E+09 2.45E+09 1.85E+09 1.30E+09 8.74E+08 5.51E+08 3.29E+08 1.87E+08 1.03E+08 5.47E+07 2.88E+07 1.43E+07 6.55E+06 3.07E+06 1.41E+06 6.08E+05 2.45E+05 9.67E+04 3.68E+04 1.29E+04 4.38E+03 1.41E+03 4.71E+02 1.89E+02 8.83E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.052  5.49E+10 4.55E+10 4.98E+11 2.29E+09 4.48E+09 5.78E+09 6.45E+09 6.16E+09 5.54E+09 4.63E+09 3.48E+09 2.48E+09 1.68E+09 1.07E+09 6.50E+08 3.74E+08 2.10E+08 1.14E+08 6.10E+07 3.12E+07 1.46E+07 7.02E+06 3.30E+06 1.47E+06 6.07E+05 2.50E+05 9.80E+04 3.63E+04 1.24E+04 4.22E+03 1.39E+03 6.19E+02 3.85E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.087  1.20E+11 8.47E+10 9.38E+11 4.12E+09 8.07E+09 1.06E+10 1.18E+10 1.14E+10 1.03E+10 8.75E+09 6.55E+09 4.71E+09 3.25E+09 2.09E+09 1.28E+09 7.48E+08 4.27E+08 2.37E+08 1.30E+08 6.80E+07 3.25E+07 1.61E+07 7.77E+06 3.56E+06 1.50E+06 6.44E+05 2.61E+05 1.02E+05 3.51E+04 1.26E+04 2.32E+03 1.05E+03 6.81E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.120  2.41E+11 1.58E+11 1.77E+12 7.41E+09 1.45E+10 1.96E+10 2.17E+10 2.10E+10 1.92E+10 1.65E+10 1.23E+10 8.94E+09 6.27E+09 4.09E+09 2.54E+09 1.50E+09 8.70E+08 4.92E+08 2.75E+08 1.48E+08 7.24E+07 3.68E+07 1.83E+07 8.61E+06 3.72E+06 1.66E+06 6.96E+05 2.86E+05 9.95E+04 3.77E+04 3.85E+03 1.48E+03 9.78E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.153  4.67E+11 2.93E+11 3.33E+12 1.33E+10 2.61E+10 3.60E+10 3.98E+10 3.88E+10 3.58E+10 3.13E+10 2.31E+10 1.70E+10 1.21E+10 7.97E+09 5.02E+09 2.99E+09 1.77E+09 1.02E+09 5.83E+08 3.24E+08 1.61E+08 8.41E+07 4.30E+07 2.08E+07 9.21E+06 4.29E+06 1.86E+06 8.02E+05 2.82E+05 1.13E+05 6.40E+03 2.08E+03 1.27E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.184  8.87E+11 5.47E+11 6.30E+12 2.40E+10 4.70E+10 6.63E+10 7.30E+10 7.17E+10 6.66E+10 5.91E+10 4.35E+10 3.23E+10 2.33E+10 1.55E+10 9.93E+09 5.98E+09 3.60E+09 2.13E+09 1.24E+09 7.06E+08 3.59E+08 1.92E+08 1.01E+08 5.04E+07 2.28E+07 1.11E+07 4.95E+06 2.25E+06 7.98E+05 3.37E+05 1.06E+04 2.94E+03 1.57E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.215  1.67E+12 1.02E+12 1.19E+13 4.31E+10 8.47E+10 1.22E+11 1.34E+11 1.32E+11 1.24E+11 1.12E+11 8.18E+10 6.13E+10 4.49E+10 3.03E+10 1.96E+10 1.20E+10 7.32E+09 4.43E+09 2.63E+09 1.54E+09 8.01E+08 4.40E+08 2.38E+08 1.22E+08 5.64E+07 2.86E+07 1.32E+07 6.31E+06 2.26E+06 1.01E+06 1.77E+04 4.14E+03 1.87E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.289  9.02E+12 4.86E+12 5.88E+13 1.87E+11 3.68E+11 5.61E+11 6.09E+11 6.15E+11 5.86E+11 5.49E+11 3.97E+11 3.05E+11 2.32E+11 1.61E+11 1.08E+11 6.76E+10 4.33E+10 2.77E+10 1.72E+10 1.08E+10 5.93E+09 3.49E+09 2.02E+09 1.11E+09 5.44E+08 3.06E+08 1.53E+08 8.32E+07 3.05E+07 1.56E+07 6.29E+04 9.78E+03 2.61E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.359  4.42E+13 2.33E+13 2.93E+14 8.10E+11 1.60E+12 2.58E+12 2.77E+12 2.85E+12 2.77E+12 2.70E+12 1.92E+12 1.52E+12 1.20E+12 8.57E+11 5.93E+11 3.82E+11 2.55E+11 1.73E+11 1.13E+11 7.59E+10 4.39E+10 2.76E+10 1.71E+10 1.01E+10 5.25E+09 3.27E+09 1.77E+09 1.10E+09 4.11E+08 2.41E+08 2.24E+05 2.31E+04 3.35E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.488  1.47E+15 5.47E+14 7.56E+15 1.52E+13 3.02E+13 5.44E+13 5.75E+13 6.13E+13 6.20E+13 6.51E+13 4.52E+13 3.76E+13 3.19E+13 2.42E+13 1.79E+13 1.22E+13 8.91E+12 6.72E+12 4.87E+12 3.74E+12 2.41E+12 1.73E+12 1.23E+12 8.41E+11 4.88E+11 3.74E+11 2.39E+11 1.90E+11 7.49E+10 5.75E+10 2.84E+06 1.29E+05 4.83E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.718  1.76E+18 3.51E+17 6.41E+18 5.38E+15 1.08E+16 2.43E+16 2.47E+16 2.84E+16 3.10E+16 3.79E+16 2.50E+16 2.30E+16 2.27E+16 1.93E+16 1.64E+16 1.25E+16 1.08E+16 1.02E+16 9.04E+15 9.11E+15 7.25E+15 6.82E+15 6.35E+15 5.79E+15 4.22E+15 1.12E+12 7.12E+11 5.69E+11 2.24E+11 1.72E+11 4.57E+08 3.99E+06 7.80E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.921  7.02E+18 7.01E+17 1.28E+19 1.07E+16 2.15E+16 4.85E+16 4.94E+16 5.67E+16 6.20E+16 7.58E+16 5.00E+16 4.60E+16 4.54E+16 3.86E+16 3.27E+16 2.49E+16 2.17E+16 2.04E+16 1.81E+16 1.82E+16 1.45E+16 1.36E+16 1.27E+16 1.16E+16 8.43E+15 3.33E+12 2.13E+12 1.70E+12 6.69E+11 5.14E+11 9.11E+08 1.24E+08 1.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.105  1.75E+19 1.40E+18 2.56E+19 2.14E+16 4.30E+16 9.69E+16 9.87E+16 1.13E+17 1.24E+17 1.51E+17 9.98E+16 9.19E+16 9.07E+16 7.71E+16 6.54E+16 4.98E+16 4.33E+16 4.08E+16 3.61E+16 3.64E+16 2.90E+16 2.73E+16 2.54E+16 2.31E+16 1.69E+16 9.94E+12 6.35E+12 5.08E+12 2.00E+12 1.54E+12 1.82E+09 3.84E+09 1.37E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.273  3.86E+19 2.80E+18 5.12E+19 4.28E+16 8.59E+16 1.94E+17 1.97E+17 2.26E+17 2.48E+17 3.03E+17 1.99E+17 1.84E+17 1.81E+17 1.54E+17 1.31E+17 9.96E+16 8.66E+16 8.15E+16 7.23E+16 7.28E+16 5.80E+16 5.45E+16 5.08E+16 4.63E+16 3.37E+16 2.96E+13 1.90E+13 1.52E+13 5.98E+12 4.60E+12 3.62E+09 1.19E+11 1.67E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.430  8.06E+19 5.60E+18 1.02E+20 8.56E+16 1.71E+17 3.87E+17 3.94E+17 4.52E+17 4.95E+17 6.05E+17 3.99E+17 3.67E+17 3.62E+17 3.08E+17 2.61E+17 1.99E+17 1.73E+17 1.63E+17 1.44E+17 1.46E+17 1.16E+17 1.09E+17 1.02E+17 9.26E+16 6.75E+16 8.84E+13 5.66E+13 4.54E+13 1.79E+13 1.38E+13 7.22E+09 3.69E+12 1.97E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.578  1.64E+20 1.12E+19 2.04E+20 1.71E+17 3.43E+17 7.72E+17 7.87E+17 9.04E+17 9.88E+17 1.21E+18 7.97E+17 7.33E+17 7.24E+17 6.15E+17 5.22E+17 3.98E+17 3.46E+17 3.26E+17 2.89E+17 2.91E+17 2.32E+17 2.18E+17 2.03E+17 1.85E+17 1.35E+17 2.64E+14 1.69E+14 1.36E+14 5.34E+13 4.12E+13 1.44E+10 1.15E+14 2.26E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.717  3.32E+20 2.24E+19 4.09E+20 3.41E+17 6.84E+17 1.54E+18 1.57E+18 1.81E+18 1.97E+18 2.42E+18 1.59E+18 1.47E+18 1.45E+18 1.23E+18 1.04E+18 7.96E+17 6.92E+17 6.52E+17 5.78E+17 5.82E+17 4.64E+17 4.36E+17 4.06E+17 3.70E+17 2.70E+17 7.86E+14 5.04E+14 4.05E+14 1.60E+14 1.23E+14 2.87E+10 3.55E+15 2.56E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.850  6.68E+20 4.48E+19 8.23E+20 6.82E+17 1.37E+18 3.08E+18 3.14E+18 3.61E+18 3.95E+18 4.83E+18 3.18E+18 2.93E+18 2.89E+18 2.46E+18 2.09E+18 1.59E+18 1.38E+18 1.30E+18 1.16E+18 1.16E+18 9.27E+17 8.72E+17 8.13E+17 7.41E+17 5.40E+17 2.34E+15 1.50E+15 1.21E+15 4.77E+14 3.69E+14 5.72E+10 1.10E+17 2.85E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.976  1.36E+21 9.27E+19 1.83E+21 1.36E+18 2.73E+18 6.16E+18 6.27E+18 7.21E+18 7.88E+18 9.65E+18 6.36E+18 5.85E+18 5.78E+18 4.91E+18 4.17E+18 3.18E+18 2.77E+18 2.60E+18 2.31E+18 2.33E+18 1.85E+18 1.74E+18 1.63E+18 1.48E+18 1.08E+18 6.99E+15 4.49E+15 3.62E+15 1.43E+15 1.10E+15 1.14E+11 3.42E+18 3.15E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  3.098  3.24E+21 2.85E+20 9.42E+21 2.72E+18 5.45E+18 1.23E+19 1.25E+19 1.44E+19 1.57E+19 1.93E+19 1.27E+19 1.17E+19 1.16E+19 9.82E+18 8.34E+18 6.36E+18 5.53E+18 5.21E+18 4.62E+18 4.65E+18 3.71E+18 3.49E+18 3.25E+18 2.96E+18 2.16E+18 2.09E+16 1.34E+16 1.08E+16 4.26E+15 3.30E+15 2.28E+11 1.06E+20 3.45E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.215  2.29E+22 3.65E+21 1.97E+23 5.43E+18 1.09E+19 2.46E+19 2.50E+19 2.88E+19 3.15E+19 3.85E+19 2.54E+19 2.34E+19 2.31E+19 1.96E+19 1.67E+19 1.27E+19 1.11E+19 1.04E+19 9.23E+18 9.31E+18 7.41E+18 6.97E+18 6.50E+18 5.92E+18 4.32E+18 6.22E+16 4.00E+16 3.23E+16 1.27E+16 9.87E+15 4.54E+11 3.29E+21 3.74E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.328  5.55E+23 1.03E+23 5.94E+24 1.08E+19 2.17E+19 4.91E+19 5.00E+19 5.75E+19 6.29E+19 7.70E+19 5.07E+19 4.67E+19 4.62E+19 3.92E+19 3.33E+19 2.54E+19 2.21E+19 2.08E+19 1.85E+19 1.86E+19 1.48E+19 1.39E+19 1.30E+19 1.18E+19 8.63E+18 1.86E+17 1.19E+17 9.66E+16 3.81E+16 2.95E+16 9.05E+11 1.02E+23 4.04E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.437  1.69E+25 3.17E+24 1.84E+26 2.17E+19 4.34E+19 9.81E+19 9.99E+19 1.15E+20 1.26E+20 1.54E+20 1.01E+20 9.33E+19 9.22E+19 7.84E+19 6.66E+19 5.08E+19 4.42E+19 4.16E+19 3.69E+19 3.72E+19 2.96E+19 2.79E+19 2.60E+19 2.37E+19 1.73E+19 5.53E+17 3.57E+17 2.89E+17 1.14E+17 8.84E+16 1.80E+12 3.17E+24 4.34E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.543  5.24E+26 9.83E+25 5.70E+27 4.32E+19 8.67E+19 1.96E+20 2.00E+20 2.29E+20 2.51E+20 3.07E+20 2.02E+20 1.86E+20 1.84E+20 1.57E+20 1.33E+20 1.01E+20 8.83E+19 8.32E+19 7.38E+19 7.44E+19 5.93E+19 5.57E+19 5.20E+19 4.74E+19 3.45E+19 1.65E+18 1.06E+18 8.63E+17 3.40E+17 2.64E+17 3.60E+12 9.83E+25 4.63E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.645  1.63E+28 3.05E+27 1.77E+29 8.64E+19 1.73E+20 3.91E+20 3.99E+20 4.58E+20 5.01E+20 6.14E+20 4.05E+20 3.73E+20 3.68E+20 3.13E+20 2.66E+20 2.03E+20 1.77E+20 1.66E+20 1.48E+20 1.49E+20 1.19E+20 1.11E+20 1.04E+20 9.47E+19 6.90E+19 4.92E+18 3.18E+18 2.58E+18 1.02E+18 7.91E+17 7.17E+12 3.05E+27 4.93E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.745  5.04E+29 9.46E+28 5.48E+30 1.73E+20 3.46E+20 7.82E+20 7.96E+20 9.15E+20 1.00E+21 1.23E+21 8.08E+20 7.45E+20 7.36E+20 6.26E+20 5.32E+20 4.06E+20 3.53E+20 3.33E+20 2.95E+20 2.98E+20 2.37E+20 2.23E+20 2.08E+20 1.89E+20 1.38E+20 1.47E+19 9.49E+18 7.71E+18 3.04E+18 2.37E+18 1.43E+13 9.46E+28 5.23E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
